Sunday, 16th May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tallis O Lord, give thy Holy Spirit
Sunday, 16th May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Rose Responses
Sunday, 16th May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Walmisley in D minor
Sunday, 16th May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Elgar The Spirit of the Lord
Sunday, 16th May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bairstow Allegro giocoso (Sonata in E flat)
Monday, 17th May 2021	5.00pm	Evensong with the Installation of Sir Kenneth Olisa as High Bailiff	Quire	sung by the Choir of Westminster Abbey	Byrd Responses
Monday, 17th May 2021	5.00pm	Evensong with the Installation of Sir Kenneth Olisa as High Bailiff	Quire	sung by the Choir of Westminster Abbey	Byrd Second Service
Monday, 17th May 2021	5.00pm	Evensong with the Installation of Sir Kenneth Olisa as High Bailiff	Quire	sung by the Choir of Westminster Abbey	Monteverdi Cantate Domino
Saturday, 22nd May 2021	3.00pm	First Evensong of the Day of Pentecost	Quire	sung by the Choir of Westminster Abbey	Gibbons and Barnard Responses
Saturday, 22nd May 2021	3.00pm	First Evensong of the Day of Pentecost	Quire	sung by the Choir of Westminster Abbey	Gibbons Second Service
Saturday, 22nd May 2021	3.00pm	First Evensong of the Day of Pentecost	Quire	sung by the Choir of Westminster Abbey	Tallis Loquebantur variis linguis
Saturday, 22nd May 2021	3.00pm	First Evensong of the Day of Pentecost	Quire	sung by the Choir of Westminster Abbey	Bach Komm, heiliger Geist BWV 651
Sunday, 23rd May 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Palestrina Missa Dum complerentur
Sunday, 23rd May 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Palestrina Dum complerentur
Sunday, 23rd May 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Tallis O sacrum convivium
Sunday, 23rd May 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Tournemire Fantaisie-Choral In Festo Pencostes (L'orgue mystique, Cycle de pâques Op 56)
Sunday, 23rd May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tallis Loquebantur variis linguis
Sunday, 23rd May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Gibbons and Barnard Responses
Sunday, 23rd May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Hooper Full Service
Sunday, 23rd May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Hooper The blessed Lamb
Sunday, 23rd May 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Gibbons Fancy in gamut flatt
Saturday, 29th May 2021	3.00pm	First Evensong of Trinity Sunday	Quire	sung by the Lay Vicars	Tallis Responses
Saturday, 29th May 2021	3.00pm	First Evensong of Trinity Sunday	Quire	sung by the Lay Vicars	Morales Magnificat quinti toni
Saturday, 29th May 2021	3.00pm	First Evensong of Trinity Sunday	Quire	sung by the Lay Vicars	Morago Nunc dimittis
Saturday, 29th May 2021	3.00pm	First Evensong of Trinity Sunday	Quire	sung by the Lay Vicars	Tallis Honor virtus et potestas
Saturday, 29th May 2021	3.00pm	First Evensong of Trinity Sunday	Quire	sung by the Lay Vicars	Bach Wir glauben all' an einen Gott BWV 680
Sunday, 30th May 2021	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Sheppard Frences Mass
Sunday, 30th May 2021	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Byrd O lux beata Trinitas
Sunday, 30th May 2021	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Lobo O quam suavis est Domine
Sunday, 30th May 2021	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Bach Fugue in E flat BWV 552ii
Sunday, 30th May 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Hildegard Laus Trinitati
Sunday, 30th May 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Tallis Responses
Sunday, 30th May 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Mundy Magnificat and Nunc dimittis in three parts
Sunday, 30th May 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Sheppard Libera nos, salva nos
Tuesday, 1st June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	plainsong Responses
Tuesday, 1st June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Moore First Service
Tuesday, 1st June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Ives In pace in idipsum
Thursday, 3rd June 2021	12.30pm	Sung Eucharist	Quire	sung by a cantor	plainsong Missa De angelis
Thursday, 3rd June 2021	12.30pm	Sung Eucharist	Quire	sung by a cantor	Britten Corpus Christi Carol
Thursday, 3rd June 2021	12.30pm	Sung Eucharist	Quire	sung by a cantor	Sabino O sacrum convivium
Thursday, 3rd June 2021	12.30pm	Sung Eucharist	Quire	sung by a cantor	Bach Prelude and Fugue in A BWV 536
Saturday, 5th June 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd and Quinney Responses
Saturday, 5th June 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Anerio Magnificat octavi toni
Saturday, 5th June 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Lassus Nunc dimittis tertii toni
Saturday, 5th June 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Gabrieli O sacrum convivium
Saturday, 5th June 2021	3.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd Fantasia in D minor
Sunday, 6th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Langlais Messe solennelle
Sunday, 6th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Philips Tibi laus, tibi gloria
Sunday, 6th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Monteverdi Adoramus te Christe
Sunday, 6th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Langlais Fête
Sunday, 6th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tallis If ye love me
Sunday, 6th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Radcliffe Responses
Sunday, 6th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Leighton Magdalen College Service
Sunday, 6th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Vaughan Williams O clap your hands
Sunday, 6th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Whitlock Hymn Prelude on 'Deo Gracias'
Monday, 7th June 2021	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Responses
Monday, 7th June 2021	5.00pm	Evensong	Quire	sung by the Choristers	Moore Second Service
Monday, 7th June 2021	5.00pm	Evensong	Quire	sung by the Choristers	Mendelssohn If with all your hearts
Tuesday, 8th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Radcliffe Responses
Tuesday, 8th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Weelkes Service 'for trebles'
Tuesday, 8th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Britten A Hymn of St Columba
Thursday, 10th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Radcliffe Responses
Thursday, 10th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Dyson in F
Thursday, 10th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Byrd Prevent us, O Lord
Saturday, 12th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Ayleward Responses
Saturday, 12th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Palestrina Magnificat quarti toni
Saturday, 12th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Victoria Nunc dimittis tertii toni
Saturday, 12th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Gibbons See, see the Word is incarnate
Saturday, 12th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Frescobaldi Toccata prima
Sunday, 13th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Rheinberger Mass in E flat
Sunday, 13th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Schütz Jauchzet dem Herren
Sunday, 13th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Croce In spiritu humilitatis
Sunday, 13th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Rheinberger Prelude and Fugue in E minor (Sonata VIII)
Sunday, 13th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Clucas Keep me as the apple of an eye
Sunday, 13th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Ayleward Responses
Sunday, 13th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Howells Collegium Regale
Sunday, 13th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Stainer I saw the Lord
Sunday, 13th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Widor Intermezzo (Symphonie VI)
Monday, 14th June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	plainsong Responses
Monday, 14th June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Dunstable Magnificat secundi toni 
Monday, 14th June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Reid Nunc dimittis tertii toni
Monday, 14th June 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd Beati mundo corde
Tuesday, 15th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Ayleward Responses
Tuesday, 15th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Purcell in B flat
Tuesday, 15th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Blow Salvator mundi
Thursday, 17th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Ayleward Responses
Thursday, 17th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Wood in E flat No 2
Thursday, 17th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Stanford O for a closer walk with God
Saturday, 19th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Martin Responses
Saturday, 19th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Victoria Magnificat primi toni a 4
Saturday, 19th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Victoria Nunc dimittis tertii toni
Saturday, 19th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Weelkes Gloria in excelsis Deo
Saturday, 19th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bach Prelude and Fugue in D minor BWV 539
Sunday, 20th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Vaughan Williams Mass in G minor
Sunday, 20th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Vaughan Williams Antiphon
Sunday, 20th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Vaughan Williams O taste and see
Sunday, 20th June 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Vaughan Williams Prelude and Fugue in C minor
Sunday, 20th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tallis In manus tuas Domine
Sunday, 20th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Martin Responses
Sunday, 20th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Mundy Magnificat and Nunc dimittis in medio chori
Sunday, 20th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Harris Faire is the heaven
Sunday, 20th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Harris Moderato con moto (Sonata in A minor)
Tuesday, 22nd June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Martin Responses
Tuesday, 22nd June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Wise in E flat
Tuesday, 22nd June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Purcell Jehovah quam multi sunt hostes mei
Thursday, 24th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Martin Responses
Thursday, 24th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Brewer in D
Thursday, 24th June 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Stanford Beati quorum via integra est
Saturday, 26th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Leighton Responses
Saturday, 26th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Stanford in C
Saturday, 26th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Berkeley The Lord is my shepherd
Saturday, 26th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Franck Pastorale Op 19
Sunday, 27th June 2021	11.15am	Sung Eucharist with Confirmation	Quire	sung by the Choir of Westminster Abbey	Dove Missa brevis
Sunday, 27th June 2021	11.15am	Sung Eucharist with Confirmation	Quire	sung by the Choir of Westminster Abbey	Bairstow Let all mortal flesh keep silence
Sunday, 27th June 2021	11.15am	Sung Eucharist with Confirmation	Quire	sung by the Choir of Westminster Abbey	Rossini O salutaris hostia
Sunday, 27th June 2021	11.15am	Sung Eucharist with Confirmation	Quire	sung by the Choir of Westminster Abbey	Vierne Final (Symphonie III)
Sunday, 27th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bairstow I sat down under his shadow
Sunday, 27th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Leighton Responses
Sunday, 27th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Leighton Second Service
Sunday, 27th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bairstow Blessed city, heavenly Salem
Sunday, 27th June 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bowen Fantasia in G minor Op 136
Monday, 28th June 2021	5.00pm	First Evensong of St Peter	Quire	sung by the Lay Vicars	plainsong Responses
Monday, 28th June 2021	5.00pm	First Evensong of St Peter	Quire	sung by the Lay Vicars	Soriano Magnificat primi toni
Monday, 28th June 2021	5.00pm	First Evensong of St Peter	Quire	sung by the Lay Vicars	Quinney Nunc dimittis tertii toni
Monday, 28th June 2021	5.00pm	First Evensong of St Peter	Quire	sung by the Lay Vicars	Byrd Tu es Petrus
Tuesday, 29th June 2021	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Byrd Mass for five voices
Tuesday, 29th June 2021	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Palestrina Tu es Petrus
Tuesday, 29th June 2021	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Byrd Ave verum corpus
Tuesday, 29th June 2021	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Bach Prelude and Fugue in C BWV 545
Thursday, 1st July 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	plainsong Responses
Thursday, 1st July 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Tallis Short Service
Thursday, 1st July 2021	5.00pm	Evensong	Quire	sung by the Lay Vicars	Mundy O Lord, the maker of all thing
Saturday, 3rd July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Leighton Responses
Saturday, 3rd July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Palestrina Magnificat primi toni a 8
Saturday, 3rd July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Wood Nunc dimittis in B flat
Saturday, 3rd July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Gibbons Lord, grant grace, we humbly beseech thee
Saturday, 3rd July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Byrd Fantasia in G
Sunday, 4th July 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Tye Missa Euge bone
Sunday, 4th July 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Gabrieli Jubilate Deo a 8
Sunday, 4th July 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Lobo O quam suavis
Sunday, 4th July 2021	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Buxtehude Praeludium in D BuxWV 139
Sunday, 4th July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bairstow Jesu, the very thought of thee
Sunday, 4th July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Howells St Paul's Service
Sunday, 4th July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Elgar Great is the Lord
Sunday, 4th July 2021	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Elgar Presto (Sonata in G Op 28)
Monday, 5th July 2021	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Lucis Creator optime
Monday, 5th July 2021	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Responses
Monday, 5th July 2021	5.00pm	Evensong	Quire	sung by the Choristers	Martin Westminster Service
Monday, 5th July 2021	5.00pm	Evensong	Quire	sung by the Choristers	Berkeley O that I once past changing were
Tuesday, 6th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Farrant Lord for thy tender mercy's sake
Tuesday, 6th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins Responses
Tuesday, 6th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins Fourth Service
Tuesday, 6th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins O sing unto the Lord
Thursday, 8th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Farrant Lord, for thy tender mercy's sake
Thursday, 8th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Byrd Responses
Thursday, 8th July 2021	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Stanford in B flat
