Thursday, 6th February 2020	5.00pm	Evensong	Quire	attended by HE The High Commissioner for New Zealand	Canticles: Brewer in D
Thursday, 6th February 2020	5.00pm	Evensong	Quire	attended by HE The High Commissioner for New Zealand	Anthem: Byrd O Lord, make thy servant Elizabeth
Friday, 7th February 2020	5.00pm	Evensong	Quire	attended by HE The High Commissioner for Grenada	Introit: Farrant Lord, for thy tender mercy's sake
Friday, 7th February 2020	5.00pm	Evensong	Quire	attended by HE The High Commissioner for Grenada	Responses: Rose
Friday, 7th February 2020	5.00pm	Evensong	Quire	attended by HE The High Commissioner for Grenada	Canticles: Byrd Third Service
Friday, 7th February 2020	5.00pm	Evensong	Quire	attended by HE The High Commissioner for Grenada	Anthem: Moore O sing unto the Lord
Saturday, 8th February 2020	3.00pm	Evensong	Quire		Introit: Farrant Lord, for thy tender mercy's sake
Saturday, 8th February 2020	3.00pm	Evensong	Quire		Responses: Rose
Saturday, 8th February 2020	3.00pm	Evensong	Quire		Canticles: Sumsion in G
Saturday, 8th February 2020	3.00pm	Evensong	Quire		Anthem: Mendelssohn Hear my prayer
Saturday, 8th February 2020	3.00pm	Evensong	Quire		Voluntary: Mendelssohn Allegro, Chorale, and Fugue
Sunday, 9th February 2020	10.00am	Matins	Quire		Introit: attr Farrant Lord, for thy tender mercy's sake
Sunday, 9th February 2020	10.00am	Matins	Quire		Responses: Rose
Sunday, 9th February 2020	10.00am	Matins	Quire		Canticles: Vaughan Williams Te Deum in G
Sunday, 9th February 2020	10.00am	Matins	Quire		Schütz Jauchzet dem Herren
Sunday, 9th February 2020	10.00am	Matins	Quire		Voluntary: Vaughan Williams Prelude and Fugue in C minor
Sunday, 9th February 2020	11.15am	Sung Eucharist	Quire		Setting: Byrd Mass for four voices
Sunday, 9th February 2020	11.15am	Sung Eucharist	Quire		Motet: Byrd Ave verum corpus
Sunday, 9th February 2020	11.15am	Sung Eucharist	Quire		Voluntary: Buxtehude Praeludium in F BuxWV 145
Sunday, 9th February 2020	3.00pm	Evensong	Quire		Introit: attr Farrant Lord, for thy tender mercy's sake
Sunday, 9th February 2020	3.00pm	Evensong	Quire		Responses: Rose
Sunday, 9th February 2020	3.00pm	Evensong	Quire		Canticles: Blair in B minor
Sunday, 9th February 2020	3.00pm	Evensong	Quire		Anthem: Leighton Let all the world
Sunday, 9th February 2020	3.00pm	Evensong	Quire		Voluntary: Elgar arr Martin Imperial March Op 32
Monday, 10th February 2020	5.00pm	Evensong	Quire	sung by the Choristers	Introit: plainsong Te lucis ante terminum
Monday, 10th February 2020	5.00pm	Evensong	Quire	sung by the Choristers	Responses: plainsong
Monday, 10th February 2020	5.00pm	Evensong	Quire	sung by the Choristers	Canticles: Moore Second Service
Monday, 10th February 2020	5.00pm	Evensong	Quire	sung by the Choristers	Anthem: Harris King of glory, King of peace
Tuesday, 11th February 2020	5.00pm	Evensong	Quire		Introit: Tallis In manus tuas
Tuesday, 11th February 2020	5.00pm	Evensong	Quire		Responses: Morley
Tuesday, 11th February 2020	5.00pm	Evensong	Quire		Canticles: Weelkes Sixth Service
Tuesday, 11th February 2020	5.00pm	Evensong	Quire		Anthem: Gibbons Sing unto the Lord
Thursday, 13th February 2020	5.00pm	Evensong	Quire		Introit: Tallis In manus tuas
Thursday, 13th February 2020	5.00pm	Evensong	Quire		Responses: Morley
Thursday, 13th February 2020	5.00pm	Evensong	Quire		Canticles: Blow in F
Thursday, 13th February 2020	5.00pm	Evensong	Quire		Anthem: Blow God is our hope and strength
Friday, 14th February 2020	5.00pm	Evensong	Quire		Introit: Tallis In manus tuas
Friday, 14th February 2020	5.00pm	Evensong	Quire		Responses: Morley
Friday, 14th February 2020	5.00pm	Evensong	Quire		Canticles: Victoria Magnificat primi toni à 4
Friday, 14th February 2020	5.00pm	Evensong	Quire		Tye Nunc dimittis
Friday, 14th February 2020	5.00pm	Evensong	Quire		Anthem: Byrd Praise our Lord, all ye Gentiles
Saturday, 15th February 2020	3.00pm	Evensong	Quire		Introit: Tallis In manus tuas
Saturday, 15th February 2020	3.00pm	Evensong	Quire		Responses: Morley
