Tuesday, 1st February 2022	5.00pm	First Evensong of the Presentation of Christ in the Temple	Quire	sung by the Choir of Westminster Abbey	Byrd Senex puerum portabat a 4
Tuesday, 1st February 2022	5.00pm	First Evensong of the Presentation of Christ in the Temple	Quire	sung by the Choir of Westminster Abbey	Byrd Responses
Tuesday, 1st February 2022	5.00pm	First Evensong of the Presentation of Christ in the Temple	Quire	sung by the Choir of Westminster Abbey	Byrd Second Service
Tuesday, 1st February 2022	5.00pm	First Evensong of the Presentation of Christ in the Temple	Quire	sung by the Choir of Westminster Abbey	Tallis Videte miraculum Matris Domini
Wednesday, 2nd February 2022	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Victoria Missa Vidi speciosam
Wednesday, 2nd February 2022	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Eccard Maria wallt zum Heiligtum
Wednesday, 2nd February 2022	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Holst Nunc dimittis
Wednesday, 2nd February 2022	5.00pm	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Dubois Fiat lux
Saturday, 5th February 2022	5.00pm	Evensong	Quire	part of the Chorister Experience Day; sung by the Choir of Westminster Abbey	Hurford Litany to the Holy Spirit
Saturday, 5th February 2022	5.00pm	Evensong	Quire	part of the Chorister Experience Day; sung by the Choir of Westminster Abbey	Byrd Responses
Saturday, 5th February 2022	5.00pm	Evensong	Quire	part of the Chorister Experience Day; sung by the Choir of Westminster Abbey	Sumson in G
Saturday, 5th February 2022	5.00pm	Evensong	Quire	part of the Chorister Experience Day; sung by the Choir of Westminster Abbey	Parry arr Rutter Dear Lord and Father of mankind
Saturday, 5th February 2022	5.00pm	Evensong	Quire	part of the Chorister Experience Day; sung by the Choir of Westminster Abbey	Harris Flourish for an Occasion
Sunday, 6th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Stanford Coronation Gloria
Sunday, 6th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Byrd O Lord, make thy servant Elizabeth
Sunday, 6th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Elgar, trans Farrington Pomp and Circumstance March III
Sunday, 6th February 2022	3.00pm	Evensong	Quire	marking the anniversary of the Accession of Her Majesty The Queen; sung by the Choir of Westminster Abbey	The National Anthem
Sunday, 6th February 2022	3.00pm	Evensong	Quire	marking the anniversary of the Accession of Her Majesty The Queen; sung by the Choir of Westminster Abbey	Gibbons, Barnard, and McKie Accession Responses
Sunday, 6th February 2022	3.00pm	Evensong	Quire	marking the anniversary of the Accession of Her Majesty The Queen; sung by the Choir of Westminster Abbey	Stanford in A
Sunday, 6th February 2022	3.00pm	Evensong	Quire	marking the anniversary of the Accession of Her Majesty The Queen; sung by the Choir of Westminster Abbey	Stanford Te Deum in C
Sunday, 6th February 2022	3.00pm	Evensong	Quire	marking the anniversary of the Accession of Her Majesty The Queen; sung by the Choir of Westminster Abbey	Walton, trans Murrill Crown Imperial
Monday, 7th February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Deputy High Commissioner for New Zealand	Vaughan Williams The Call
Monday, 7th February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Deputy High Commissioner for New Zealand	plainsong Responses
Monday, 7th February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Deputy High Commissioner for New Zealand	Sumsion in G
Monday, 7th February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by the Deputy High Commissioner for New Zealand	Schütz Eins bitte ich vom Herren
Tuesday, 8th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Grenada	Batten O praise the Lord
Tuesday, 8th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Grenada	Martin Responses
Tuesday, 8th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Grenada	Gibbons Second Service
Tuesday, 8th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Grenada	Gibbons See, see the Word is incarnate
Thursday, 10th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Sri Lanka	Batten O praise the Lord
Thursday, 10th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Sri Lanka	Martin Responses
Thursday, 10th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Sri Lanka	Stanford in B flat
Thursday, 10th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by HE The High Commissioner for Sri Lanka	Berkeley Veni sponsa Christi
Friday, 11th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong O lux beata Trinitas
Friday, 11th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Responses
Friday, 11th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	Magnificat tone I
Friday, 11th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	Nunc dimittis tone V
Friday, 11th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	Harris King of glory, King of peace
Saturday, 12th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Batten O praise the Lord
Saturday, 12th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Martin Responses
Saturday, 12th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Howells Collegium Regale
Saturday, 12th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Elgar Great is the Lord
Saturday, 12th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Schumann Lebhaft (Six Fugues on BACH Op 60)
Sunday, 13th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Palestrina Missa brevis
Sunday, 13th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Guarrero O sacrum convivium
Sunday, 13th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Buxtehude Toccata in F BuxWV 156
Sunday, 13th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Batten O praise the Lord
Sunday, 13th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Martin Responses
Sunday, 13th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Walmisley in D minor
Sunday, 13th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Dove Seek him that maketh the seven stars
Sunday, 13th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Ireland Capriccio
Tuesday, 15th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Tallis Hear the voice and prayer
Tuesday, 15th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd and Quinney Responses
Tuesday, 15th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Palestrina Magnificat quarti toni
Tuesday, 15th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Palestrina Nunc dimittis tertii toni a 4
Tuesday, 15th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Blitheman In pace in idipsum
Thursday, 17th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Tallis Hear the voice and prayer
Thursday, 17th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd and Quinney Responses
Thursday, 17th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Anerio Magnificat octavi toni
Thursday, 17th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	plainsong Nunc dimittis
Thursday, 17th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Martin Justorum animae
Saturday, 19th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Tallis Hear the voice and prayer
Saturday, 19th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd and Quinney Responses
Saturday, 19th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Tye Short Service
Saturday, 19th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	White Manus tuae fecerunt me
Saturday, 19th February 2022	5.00pm	Evensong	Quire	sung by the Lay Vicars	Tomkins Gloria tibi Trinitas
Sunday, 20th February 2022	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Morales Missa Mille regretz
Sunday, 20th February 2022	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Gabrieli O sacrum convivium
Sunday, 20th February 2022	11.15am	Sung Eucharist	Quire	sung by the Lay Vicars	Buxtehude Passacaglia in D minor BuxWV 161
Sunday, 20th February 2022	3.00pm	Evensong	Quire	sung by the Lay Vicars	Tallis Hear the voice and prayer
Sunday, 20th February 2022	3.00pm	Evensong	Quire	sung by the Lay Vicars	Byrd and Quinney Repsonses
Sunday, 20th February 2022	3.00pm	Evensong	Quire	sung by the Lay Vicars	Howells in E
Sunday, 20th February 2022	3.00pm	Evensong	Quire	sung by the Lay Vicars	Quinney Benedicite
Sunday, 20th February 2022	3.00pm	Evensong	Quire	sung by the Lay Vicars	Bach Fugue in G BWV 577
Monday, 21st February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by HE The High Commissioner for St Lucia	plainsong Lucis Creator optime
Monday, 21st February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by HE The High Commissioner for St Lucia	plainsong Responses
Monday, 21st February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by HE The High Commissioner for St Lucia	Watson in F
Monday, 21st February 2022	5.00pm	Evensong	Quire	sung by the Choristers; attended by HE The High Commissioner for St Lucia	Stanford A Song of Wisdom
Tuesday, 22nd February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by a representative of The High Commissioner for Brunei Darussalam	Clucas Keep me as the apple of an eye
Tuesday, 22nd February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by a representative of The High Commissioner for Brunei Darussalam	Gibbons and Barnard Responses
Tuesday, 22nd February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by a representative of The High Commissioner for Brunei Darussalam	Morley First Service
Tuesday, 22nd February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by a representative of The High Commissioner for Brunei Darussalam	Gibbons O thou, the central orb
Thursday, 24th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by the Acting High Commissioner for Guyana	Clucas Keep me as the apple of an eye
Thursday, 24th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by the Acting High Commissioner for Guyana	Gibbons and Barnard Responses
Thursday, 24th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by the Acting High Commissioner for Guyana	Dyson in F
Thursday, 24th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey; attended by the Acting High Commissioner for Guyana	Bullock Give us the wings of faith
Friday, 25th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Te lucis ante terminum
Friday, 25th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Responses
Friday, 25th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	Magnificat tone I 
Friday, 25th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	Nunc dimittis tone IV
Friday, 25th February 2022	5.00pm	Evensong	Quire	sung by the Choristers	Elgar Doubt not thy Father's care
Saturday, 26th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Clucas Keep me as the apple of an eye
Saturday, 26th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Gibbons and Barnard Responses
Saturday, 26th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Wood Collegium Regale
Saturday, 26th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Haydn Insanae et vanae curae
Saturday, 26th February 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Mendelssohn Prelude and Fugue in D minor Op 37 no 3
Sunday, 27th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Dove Missa brevis
Sunday, 27th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Messiaen O sacrum convivium
Sunday, 27th February 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Hindemith Lebhaft (Organ Sonata II)
Sunday, 27th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Clucas Keep me as the apple of an eye
Sunday, 27th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Gibbons and Barnard Responses
Sunday, 27th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Howells Gloucester Service
Sunday, 27th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Poulenc Exsultate Deo
Sunday, 27th February 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Howells Rhapsody II
Tuesday, 1st March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Victoria Ecce sacerdos magnus
Tuesday, 1st March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins Responses
Tuesday, 1st March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins Fourth Service
Tuesday, 1st March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins My shepherd is the living Lord
Wednesday, 2nd March 2022	5.00pm	Sung Eucharist with the Imposition of Ashes	Quire	sung by the Choir of Westminster Abbey	Byrd Mass for four voices
Wednesday, 2nd March 2022	5.00pm	Sung Eucharist with the Imposition of Ashes	Quire	sung by the Choir of Westminster Abbey	Allegri Miserere mei Deus
Wednesday, 2nd March 2022	5.00pm	Sung Eucharist with the Imposition of Ashes	Quire	sung by the Choir of Westminster Abbey	Byrd Emendemus in melius
Friday, 4th March 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Audi benigne Conditor
Friday, 4th March 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Responses
Friday, 4th March 2022	5.00pm	Evensong	Quire	sung by the Choristers	Magnificat tone VII
Friday, 4th March 2022	5.00pm	Evensong	Quire	sung by the Choristers	Nunc dimittis tone V
Friday, 4th March 2022	5.00pm	Evensong	Quire	sung by the Choristers	Handel Wash me throughly
Saturday, 5th March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Farrant Call to remembrance
Saturday, 5th March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins Responses
Saturday, 5th March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Purcell in G minor
Saturday, 5th March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Purcell Lord, how long wilt thou be angry
Saturday, 5th March 2022	5.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Purcell Double Voluntary in D minor
Sunday, 6th March 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Vaughan Williams Mass in G minor
Sunday, 6th March 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Schütz Verba mea auribus percipe
Sunday, 6th March 2022	11.15am	Sung Eucharist	Quire	sung by the Choir of Westminster Abbey	Bach Kyrie, Gott heiliger Geist BWV 671
Sunday, 6th March 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Farrant Call to remembrance, O Lord
Sunday, 6th March 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Tomkins Responses
Sunday, 6th March 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Palestrina Magnificat primi toni a 8
Sunday, 6th March 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Victoria Nunc dimittis tertii toni
Sunday, 6th March 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Palestrina Peccantem me quotidie
Sunday, 6th March 2022	3.00pm	Evensong	Quire	sung by the Choir of Westminster Abbey	Bach Fantasia and Fugue in C minor BWV 537
Monday, 7th March 2022	5.00pm	Evensong	Quire	sung by the Choristers	plainsong Audi benigne Conditor
